key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,series_name,collection_term
gy_07,GY-07,SR,ポップコーンショップグリーンヘアアクセ,ヘアアクセ,28015,緑,ガールズエール,ポップ,600,GY-02,ブランドランク,
gy_08,GY-08,SR,ストライプスターライトブルートップス,トップス,70338,青,ガールズエール,ポップ,700,GY-03,ブランドランク,
gy_09,GY-09,SR,ストライプスターライトブルースカート,ボトムス,70339,青,ガールズエール,ポップ,650,GY-03,ブランドランク,
gy_10,GY-10,SR,ストライプスターライトブルーシューズ,シューズ,70340,青,ガールズエール,ポップ,600,GY-03,ブランドランク,
gy_11,GY-11,SR,ストライプスターライトブルーヘアアクセ,ヘアアクセ,70341,青,ガールズエール,ポップ,600,GY-03,ブランドランク,
dw_01,DW-01,SR,セーラーマリンパステルピンクトップス,トップス,70166,ピンク,ドーリーワルツ,ラブリー,700,DW-01,ブランドランク,
dw_02,DW-02,SR,セーラーマリンパステルピンクスカート,ボトムス,70167,ピンク,ドーリーワルツ,ラブリー,650,DW-01,ブランドランク,
dw_03,DW-03,SR,セーラーマリンパステルピンクシューズ,シューズ,70168,ピンク,ドーリーワルツ,ラブリー,600,DW-01,ブランドランク,
dw_04,DW-04,SR,セーラーマリンパステルピンクヘアアクセ,ヘアアクセ,70186,ピンク,ドーリーワルツ,ラブリー,600,DW-01,ブランドランク,
dw_05,DW-05,SR,ピクニックギンガムブルーケープワンピ,ワンピース,70169,青,ドーリーワルツ,ラブリー,1200,DW-02,ブランドランク,
dw_06,DW-06,SR,ピクニックギンガムブルーシューズ,シューズ,70170,青,ドーリーワルツ,ラブリー,600,DW-02,ブランドランク,
dw_07,DW-07,SR,ピクニックギンガムブルーヘアアクセ,ヘアアクセ,70171,青,ドーリーワルツ,ラブリー,600,DW-02,ブランドランク,
dw_08,DW-08,SR,レトロストライプピンクトップス,トップス,70450,ピンク,ドーリーワルツ,ラブリー,600,DW-03,ブランドランク,
dw_09,DW-09,SR,レトロストライプピンクスカート,ボトムス,70451,ピンク,ドーリーワルツ,ラブリー,650,DW-03,ブランドランク,
dw_10,DW-10,SR,レトロストライプピンクシューズ,シューズ,70452,ピンク,ドーリーワルツ,ラブリー,700,DW-03,ブランドランク,
dw_11,DW-11,SR,レトロストライプピンクヘアアクセ,ヘアアクセ,70453,ピンク,ドーリーワルツ,ラブリー,600,DW-03,ブランドランク,
rb_01,RB-01,SR,スターダストレザーピンクトップス,トップス,70172,ピンク,ロマンスビート,クール,700,RB-01,ブランドランク,
rb_02,RB-02,SR,スターダストレザーピンクスカート,ボトムス,70173,ピンク,ロマンスビート,クール,600,RB-01,ブランドランク,
rb_03,RB-03,SR,スターダストレザーピンクブーツ,シューズ,70174,ピンク,ロマンスビート,クール,650,RB-01,ブランドランク,
rb_04,RB-04,SR,スターダストレザーピンクヘアアクセ,ヘアアクセ,70175,ピンク,ロマンスビート,クール,600,RB-01,ブランドランク,
rb_05,RB-05,SR,ミュージシャンイエロージャケット,トップス,70176,黄,ロマンスビート,クール,700,RB-02,ブランドランク,
rb_06,RB-06,SR,ミュージシャンイエローデニム,ボトムス,70177,黄,ロマンスビート,クール,600,RB-02,ブランドランク,
rb_07,RB-07,SR,ミュージシャンイエローシューズ,シューズ,70178,黄,ロマンスビート,クール,650,RB-02,ブランドランク,
rb_08,RB-08,SR,ミュージシャンイエローハット,ヘアアクセ,70179,黄,ロマンスビート,クール,600,RB-02,ブランドランク,
rb_09,RB-09,SR,ペイントパターンブルートップス,トップス,70391,青,ロマンスビート,クール,600,RB-03,ブランドランク,
rb_10,RB-10,SR,ペイントパターンブルースカート,ボトムス,70392,青,ロマンスビート,クール,650,RB-03,ブランドランク,
rb_11,RB-11,SR,ペイントパターンブルーシューズ,シューズ,70393,黒,ロマンスビート,クール,700,RB-03,ブランドランク,
rb_12,RB-12,SR,ペイントパターンブルーヘアアクセ,ヘアアクセ,70394,青,ロマンスビート,クール,600,RB-03,ブランドランク,
sa_01,SA-01,SR,ワイズガールインディゴトップス,トップス,70327,青,シークレットアリス,クール,700,SA-01,ブランドランク,
sa_02,SA-02,SR,ワイズガールインディゴスカート,ボトムス,70328,青,シークレットアリス,クール,650,SA-01,ブランドランク,
sa_03,SA-03,SR,ワイズガールインディゴシューズ,シューズ,70329,青,シークレットアリス,クール,600,SA-01,ブランドランク,
sa_04,SA-04,SR,ワイズガールインディゴヘアアクセ,ヘアアクセ,70330,青,シークレットアリス,クール,600,SA-01,ブランドランク,
sa_05,SA-05,SR,クラシックハートパープルトップス,トップス,70331,紫,シークレットアリス,クール,700,SA-02,ブランドランク,
sa_06,SA-06,SR,クラシックハートパープルスカート,ボトムス,70332,紫,シークレットアリス,クール,650,SA-02,ブランドランク,
sa_07,SA-07,SR,クラシックハートパープルシューズ,シューズ,70333,紫,シークレットアリス,クール,600,SA-02,ブランドランク,
sa_08,SA-08,SR,クラシックハートパープルヘアアクセ,ヘアアクセ,70334,紫,シークレットアリス,クール,600,SA-02,ブランドランク,
sa_09,SA-09,SR,クロックモダンパープルトップス,トップス,70606,紫,シークレットアリス,クール,700,SA-03,ブランドランク,
sa_10,SA-10,SR,クロックモダンパープルスカート,ボトムス,70607,紫,シークレットアリス,クール,650,SA-03,ブランドランク,
sa_11,SA-11,SR,クロックモダンパープルシューズ,シューズ,70608,紫,シークレットアリス,クール,600,SA-03,ブランドランク,
sa_12,SA-12,SR,クロックモダンパープルヘアアクセ,ヘアアクセ,70609,紫,シークレットアリス,クール,600,SA-03,ブランドランク,
sa_13,SA-13,SR,ロータスチャイナレッドブラウス,トップス,71287,赤,シークレットアリス,クール,750,SA-04,ブランドランク,
sa_14,SA-14,SR,ロータスチャイナレッドスカート,ボトムス,71288,赤,シークレットアリス,クール,700,SA-04,ブランドランク,
sa_15,SA-15,SR,ロータスチャイナレッドパンプス,シューズ,71289,赤,シークレットアリス,クール,650,SA-04,ブランドランク,
uq_01,UQ-01,SR,ねこうらないしフレッシュワンピ,ワンピース,70443,緑,ユニバースクイーン,クール,1200,UQ-01,ブランドランク,
uq_02,UQ-02,SR,ねこうらないしフレッシュシューズ,シューズ,70444,緑,ユニバースクイーン,クール,600,UQ-01,ブランドランク,
uq_03,UQ-03,SR,ねこうらないしフレッシュヘアアクセ,ヘアアクセ,70445,白,ユニバースクイーン,クール,600,UQ-01,ブランドランク,
uq_04,UQ-04,SR,キラキラフィーバーピンクトップス,トップス,70439,ピンク,ユニバースクイーン,クール,700,UQ-02,ブランドランク,
uq_05,UQ-05,SR,キラキラフィーバーピンクスカート,ボトムス,70440,ピンク,ユニバースクイーン,クール,650,UQ-02,ブランドランク,
uq_06,UQ-06,SR,キラキラフィーバーピンクシューズ,シューズ,70441,ピンク,ユニバースクイーン,クール,600,UQ-02,ブランドランク,
uq_07,UQ-07,SR,キラキラフィーバーピンクヘアアクセ,ヘアアクセ,70442,ピンク,ユニバースクイーン,クール,600,UQ-02,ブランドランク,
uq_08,UQ-08,SR,ファンキーファーグリーントップス,トップス,70610,赤,ユニバースクイーン,クール,700,UQ-03,ブランドランク,
uq_09,UQ-09,SR,ファンキーファーグリーンパンツ,ボトムス,70611,緑,ユニバースクイーン,クール,650,UQ-03,ブランドランク,
uq_10,UQ-10,SR,ファンキーファーグリーンシューズ,シューズ,70612,緑,ユニバースクイーン,クール,600,UQ-03,ブランドランク,
uq_11,UQ-11,SR,ファンキーファーグリーンヘアアクセ,ヘアアクセ,70613,緑,ユニバースクイーン,クール,600,UQ-03,ブランドランク,
uq_12,UQ-12,SR,マジックレインどしゃぶりトップス,トップス,71291,青,ユニバースクイーン,クール,750,UQ-04,ブランドランク,
uq_13,UQ-13,SR,マジックレインどしゃぶりパンツ,ボトムス,71292,青,ユニバースクイーン,クール,700,UQ-04,ブランドランク,
uq_14,UQ-14,SR,マジックレインどしゃぶりシューズ,シューズ,71293,青,ユニバースクイーン,クール,650,UQ-04,ブランドランク,
uq_15,UQ-15,SR,マジックレインどしゃぶりヘアアクセ,ヘアアクセ,71294,青,ユニバースクイーン,クール,650,UQ-04,ブランドランク,
pm_01,PM-01,SR,エレガントパーティーイエロートップス,トップス,70598,黄,プレシャスミューズ,プレミアム,700,PM-01,ブランドランク,
pm_02,PM-02,SR,エレガントパーティーイエロースカート,ボトムス,70599,黄,プレシャスミューズ,プレミアム,650,PM-01,ブランドランク,
pm_03,PM-03,SR,エレガントパーティーイエローシューズ,シューズ,70600,黄,プレシャスミューズ,プレミアム,600,PM-01,ブランドランク,
pm_04,PM-04,SR,エレガントパーティーイエローヘアアクセ,ヘアアクセ,70601,黄,プレシャスミューズ,プレミアム,600,PM-01,ブランドランク,
pm_05,PM-05,SR,ドレッシーストライプブルートップス,トップス,70602,青,プレシャスミューズ,プレミアム,700,PM-02,ブランドランク,
pm_06,PM-06,SR,ドレッシーストライプブルースカート,ボトムス,70603,青,プレシャスミューズ,プレミアム,650,PM-02,ブランドランク,
pm_07,PM-07,SR,ドレッシーストライプブルーシューズ,シューズ,70604,青,プレシャスミューズ,プレミアム,600,PM-02,ブランドランク,
pm_08,PM-08,SR,ドレッシーストライプブルーヘアアクセ,ヘアアクセ,70605,青,プレシャスミューズ,プレミアム,600,PM-02,ブランドランク,
ch_01,CH-01,R,ゆるふわラブリーいちごワンピ,ワンピース,71100,ピンク,キューティーハピネス,ラブリー,1000,CH-01,ブランドランク,
ch_02,CH-02,R,ゆるふわラブリーいちごパンプス,シューズ,71101,ピンク,キューティーハピネス,ラブリー,500,CH-01,ブランドランク,
ch_03,CH-03,R,ゆるふわラブリーいちごヘアアクセ,ヘアアクセ,71102,ピンク,キューティーハピネス,ラブリー,500,CH-01,ブランドランク,
ch_04,CH-04,R,サマーフローラルパステルブラウス,トップス,71430,黄,キューティーハピネス,ラブリー,600,J3-44,ブランドランク,
ch_05,CH-05,R,サマーフローラルパステルプリーツスカート,ボトムス,71431,水色,キューティーハピネス,ラブリー,550,J3-44,ブランドランク,
ch_06,CH-06,R,サマーフローラルパステルパンプス,シューズ,71432,白,キューティーハピネス,ラブリー,500,J3-44,ブランドランク,
ch_07,CH-07,R,サマーフローラルパステルヘアアクセ,ヘアアクセ,71433,紫,キューティーハピネス,ラブリー,500,J3-44,ブランドランク,
ds_01,DS-01,R,クーリッシュブルゾン＆ブルーロンT,,71423,青,ダンスアンドストリート,クール,1000,J3-43,ブランドランク,
ds_02,DS-02,R,クーリッシュブラックスニーカー,シューズ,71424,黒,ダンスアンドストリート,クール,500,J3-43,ブランドランク,
ds_03,DS-03,R,クーリッシュオレンジヘアアクセ,ヘアアクセ,71425,オレンジ,ダンスアンドストリート,クール,500,J3-43,ブランドランク,
